CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
20-07-0061-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA DE ESQUIPULAS,2DA. AVENIDA 0-20 ZONA 1,42787205,OSWALDO RAFAEL SALINAS BRENES,LESVIA DINORA S�NCHEZ DE VIDAL,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0079-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA,ALDEA CHANMAGUA,53046838,ELDER RENE FERNANDEZ FLORES,VERONICA JUDITH CABRERA NOVEGIL,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0083-46,20-034,CHIQUIMULA,ESQUIPULAS,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA,"SECTOR COOPERATIVA PB ESCUELA RURAL, ZONA 0 ALDEA CHANMAGUA",53046838,BYRON HORACIO SARCE�O ZEPEDA,VER�NICA JUDITH CABRERA NOVEGIL,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0088-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACION INTEGRAL,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATA�O II,79433902,ELDER RENE FERNANDEZ FLORES,V�CTOR ALEXANDER GALVEZ MEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0103-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO CRISTIANO SHALOM,"5TA. AVENIDA ""A"" 4-60 ZONA 1",79433008,ANGEL FRANCISCO ESPINA MONROY,MYNOR REN� MART�NEZ GARC�A,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0106-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACION INTEGRAL,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATA�O II,79433902,ELDER RENE FERNANDEZ FLORES,V�CTOR ALEXANDER GALVEZ MEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0111-46,20-015,CHIQUIMULA,ESQUIPULAS,"COLEGIO DE EDUCACI�N PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,59748507,ANGEL FRANCISCO ESPINA MONROY,EDY NO� VIDES MEJ�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0114-46,20-015,CHIQUIMULA,ESQUIPULAS,"COLEGIO DE EDUCACION PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,59748507,ANGEL FRANCISCO ESPINA MONROY,EDY NO� VIDES MEJ�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0116-46,20-015,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACI�N INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATA�O II,79433902,ANGEL FRANCISCO ESPINA MONROY,V�CTOR ALEXANDER GALVEZ MEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0119-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO T�CNICO INDUSTRIAL HENRY FORD,"5TA. CALLE ""A"" 6-74 ZONA 1",79433773,OSWALDO RAFAEL SALINAS BRENES,JOS� LEOPOLDO PALAO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0122-46,20-014,CHIQUIMULA,ESQUIPULAS,"COLEGIO PRIVADO MIXTO ""MONTESSORI""","6TA. AVENIDA 6-99 ZONA 1, BARRIO SAN JOAQUIN",79431270,ELDER RENE FERNANDEZ FLORES,MILAGRO DE JES�S ACEVEDO DE RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-07-0127-46,20-015,CHIQUIMULA,ESQUIPULAS,"COLEGIO DE EDUCACION PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2,32155033,ANGEL FRANCISCO ESPINA MONROY,EDY NO� VIDES MEJ�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0132-46,20-035,CHIQUIMULA,ESQUIPULAS,LICEO ESQUIPULTECO BILING�E,3A. AVENIDA 4-31 ZONA 1,41897428,OSWALDO RAFAEL SALINAS BRENES,ANA MAR�A P�REZ DE AQUINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0135-46,20-035,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO BENDICI�N,6A. AVENIDA 6-99 ZONA 1 BARRIO SAN JOAQU�N,42194761,OSWALDO RAFAEL SALINAS BRENES,OSCAR ESCOBAR ESPINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0141-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO REN� ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",79432727,ANGEL FRANCISCO ESPINA MONROY,SANTOS INOCENTE RAMOS DE LE�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIQUIMULA
20-07-0142-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO REN� ALMENGOR INBECC,"6A. AVENIDA 0-11 ZONA 1, BARRIO SANTIAGUITO",79432727,ANGEL FRANCISCO ESPINA MONROY,SANTOS INOCENTE RAMOS DE LE�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0143-46,20-030,CHIQUIMULA,ESQUIPULAS,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- FUNCAFE,10 CALLE 6-27 BARRIO SAN SEBASTI�N,42214710,VILMA ESPERANZA LOPEZ INTERIANO,EVA MARISELA RAM�REZ CRUZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-0332-46,20-015,CHIQUIMULA,ESQUIPULAS,ESCUELA DE EDUCACI�N DIVERSIFICADA EDIVER,6A. AV. 6-99 ZONA 1,41491485,ANGEL FRANCISCO ESPINA MONROY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0333-46,20-015,CHIQUIMULA,ESQUIPULAS,LICEO ESQUIPULTECO,3A AV 4-31 ZONA 1,79432042,ANGEL FRANCISCO ESPINA MONROY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0334-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'LICEO ESQUIPULTECO',3A AVE. 4-31 ZONA 1,,ANGEL FRANCISCO ESPINA MONROY,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA
20-07-0506-46,20-014,CHIQUIMULA,ESQUIPULAS,"COLEGIO PRIVADO MIXTO ""MONTESSORI""",6A. AVENIDA 6-99 ZONA 1,79431270,ELDER RENE FERNANDEZ FLORES,H�CTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-1909-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO',13 CALLE 6-06 ZONA 1,79431391,ANGEL FRANCISCO ESPINA MONROY,MARIO RICARDO LEIVA D�AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-2066-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO',13 CALLE 6-06 ZONA 1,79431391,ANGEL FRANCISCO ESPINA MONROY,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-07-2085-46,20-014,CHIQUIMULA,ESQUIPULAS,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA,ALDEA CHANMAGUA,,ELDER RENE FERNANDEZ FLORES,,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-2098-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,5A. AV. 2-25 ZONA 1,79432012,ELDER RENE FERNANDEZ FLORES,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-2365-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,"5A. AV, 2-25 ZONA 1 ESQUIPULAS",,ELDER RENE FERNANDEZ FLORES,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-2408-46,20-015,CHIQUIMULA,ESQUIPULAS,INSTITUTO BASICO ESQUIPULTECO Y CIENCIAS COMERCIALES (INBECC),5A. CALLE A 6-74 ZONA 1,79430127,ANGEL FRANCISCO ESPINA MONROY,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA
20-08-0004-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,"COLEGIO CRISTIANO ""CRISTO VIENE YA""",COLONIA BETHEL ALDEA LA ERMITA,79437534,JORGE ALBERTO SAAVEDRA LOPEZ,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0006-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,30194721,JORGE ALBERTO SAAVEDRA LOPEZ,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0018-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,79435110,JORGE ALBERTO SAAVEDRA LOPEZ,SANDRA ERUDINA ESPINO CASTILLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0019-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO MUNICIPAL DE EDUCACI�N DIVERSIFICADA,COLONIA NUEVA,79435110,JORGE ALBERTO SAAVEDRA LOPEZ,SANDRA ERUDINA ESPINO CASTILLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-08-0020-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,COLONIA NUEVA,30194721,JORGE ALBERTO SAAVEDRA LOPEZ,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-08-0022-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO CRISTIANO CRISTO VIENE YA,COLONIA BETHEL ALDEA LA ERMITA,79437534,JORGE ALBERTO SAAVEDRA LOPEZ,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-08-1595-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,LICEO TECNICO CONCEPCION,,,JORGE ALBERTO SAAVEDRA LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0031-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PARA MAESTRAS DE EDUCACION PREPRIMARIA INTERCULTURAL,BARRIO EL CALVARIO DE LA VILLA,59821901,ANGELA DEL ROSARIO GARCIA MARCOS,VICTORIA ABIGAIL RUIZ DIAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0037-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,COLONIA SANTA FILOMENA ZONA 2,79440254,CESAR HELAMAN GARCIA LOPEZ,MARIA ESTHER MARCOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0039-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PARA MAESTRAS DE EDUCACION PREPRIMARIA INTERCULTURAL,9. CALLEJON 1-72 ZONA 1,41516678,ANGELA DEL ROSARIO GARCIA MARCOS,VICTORIA ABIGAIL RUIZ DIAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0041-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9NO. CALLEJON 1-72 ZONA 1,55101858,ANGELA DEL ROSARIO GARCIA MARCOS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0043-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,COLONIA SANTA FILOMENA ZONA 2,79440254,CESAR HELAMAN GARCIA LOPEZ,MARIA ESTHER MARCOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0044-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,"COLEGIO CATOLICO PRIVADO MIXTO ""SAN FRANCISCO DE ASIS""",COLONIA SANTA FILOMENA,52075093,ANGELA DEL ROSARIO GARCIA MARCOS,JUAN LUIS MIGUEL AGOSTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0045-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9. CALLEJON 1-72 ZONA 1,55101858,ANGELA DEL ROSARIO GARCIA MARCOS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0056-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,COLONIA SANTA FILOMENA ZONA 2,79440254,CESAR HELAMAN GARCIA LOPEZ,MAR�A ESTHER MARCOS L�PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-09-0058-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,COLEGIO ADVENTISTA REDENCI�N,14 CALLEJON 3-11 ZONA 2 COLONIA VILLA LORENA,79440353,ANGELA DEL ROSARIO GARCIA MARCOS,BLANCA EDINA P�REZ FELIPE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0060-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,COLONIA SANTA FILOMENA ZONA 2,79440254,CESAR HELAMAN GARCIA LOPEZ,REINALDO JO�L MARROQU�N TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0063-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO T�CNICO QUEZALTEPEQUE,9NO. CALLEJ�N 1-72 ZONA 1,55101858,ANGELA DEL ROSARIO GARCIA MARCOS,ELOINA MARGOTH SANDOVAL VILLAFUERTE DE CER�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0064-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,COLEGIO ADVENTISTA REDENCI�N,14 CALLEJ�N 3-11 ZONA 2 COLONIA VILLA LORENA,79440353,ANGELA DEL ROSARIO GARCIA MARCOS,BLANCA EDINA P�REZ FELIPE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0069-46,20-030,CHIQUIMULA,QUEZALTEPEQUE,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- FUNCAFE,1ERA. CALLE 4-59 ZONA 1,33086541,VILMA ESPERANZA LOPEZ INTERIANO,SINDY YAMAL� V�SQUEZ PASCUAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0408-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,COLONIA SANTA FILOMENA,79440254,CESAR HELAMAN GARCIA LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA
20-09-1525-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9NO. CALLEJON 1-72 ZONA 1,55101858,ANGELA DEL ROSARIO GARCIA MARCOS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-1555-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9 CALLEJON 1-72 ZONA 1,55101858,ANGELA DEL ROSARIO GARCIA MARCOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIQUIMULA
20-09-1616-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,ESCUELA PRIVADA DE BACHILLERATO POR MADUREZ ADISQUE,2A. CALLE 2-36 ZONA 1,79440169,CESAR HELAMAN GARCIA LOPEZ,NERY ORLANDO G�LVEZ GARC�A,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-1793-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,ESCUELA NORMAL DE EDUCACI�N F�SICA DOCTOR EN CIENCIAS POL�TICAS Y SOCIALES MARIO ROLANDO TORRES MARROQU�N,KILOMETRO 197 CARRETERA A ESQUIPULAS COLONIA LOS PINOS,79440416,CESAR HELAMAN GARCIA LOPEZ,LUIS EDUARDO FRANCISCO ELGUETA ANDRINO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-09-1794-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO DE BACHILLERATO EN COMPUTACION,3A. AV. 1-68 ZONA 1,51578198,CESAR HELAMAN GARCIA LOPEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-2271-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,VILLA DE QUEZALTEPEQUE,79440254,CESAR HELAMAN GARCIA LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-2362-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,COLONIA SANTA FILOMENA ZONA 2 QUEZALTEPEQUE,79440254,CESAR HELAMAN GARCIA LOPEZ,REINALDO JOEL MARROQUIN TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-2363-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9 CALLEJON 1-72 ZONA 1,55101659,ANGELA DEL ROSARIO GARCIA MARCOS,JUAN LUIS MIGUEL AGOSTO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA
20-10-0013-46,20-011,CHIQUIMULA,SAN JACINTO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CENTRO SAN JACINTO,,JOSE ROLANDO DIAZ HERNANDEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-10-0020-46,20-030,CHIQUIMULA,SAN JACINTO,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TIZUB�N,55372091,VILMA ESPERANZA LOPEZ INTERIANO,ZUCELY MARIL� VENTURA RAMOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0001-46,20-018,CHIQUIMULA,IPALA,"INSTITUTO TECNICO INDUSTRIAL ""ALBERT EINSTEIN""",1A. DIAGONAL 2-44 ZONA 1,30440845,NILDA MARITZA ARROYO RODRIGUEZ,SINDY SIOMARA FOLGAR MART�NEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0002-46,20-041,CHIQUIMULA,IPALA,"INSTITUTO TECNICO INDUSTRIAL ""ALBERT EINSTEIN""","2A. CALLE ""A"" 1-83 ZONA 3 BARRIO EL MAESTRO",,EDGAR ANIBAL MENENDEZ VELASQUEZ,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0003-46,20-018,CHIQUIMULA,IPALA,"INSTITUTO TECNICO INDUSTRIAL ""ALBERT EINSTEIN""",1A. DIAGONAL 2-44 ZONA 1,30440845,NILDA MARITZA ARROYO RODRIGUEZ,SINDY SIOMARA FOLGAR MART�NEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0009-46,20-041,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,RUTA NACIONAL 1-23 ZONA 1,46310501,EDGAR ANIBAL MENENDEZ VELASQUEZ,CELMA YOLANDA MORALES SALGUERO DE MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0012-46,20-041,CHIQUIMULA,IPALA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL SUYATE,31049608,EDGAR ANIBAL MENENDEZ VELASQUEZ,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0029-46,20-041,CHIQUIMULA,IPALA,"COLEGIO PARTICULAR MIXTO ""PROYECCION""",1 AVENIDA 1-35 ZONA 5,79428303,EDGAR ANIBAL MENENDEZ VELASQUEZ,AURA GUILLERMINA P�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0030-46,20-039,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCI�N,1A. AVENIDA 1-35 ZONA 5,79428303,FRANCISCO JAVIER GUERRA PAZOS,AURA GUILLERMINA P�REZ DE G�LVAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0041-46,20-041,CHIQUIMULA,IPALA,LICEO IPALTECO,1A. CALLE 2-78 ZONA 4,79428484,EDGAR ANIBAL MENENDEZ VELASQUEZ,LUCINDA DEL CARMEN BERGANZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0042-46,20-018,CHIQUIMULA,IPALA,COLEGIO ADVENTISTA EL SINA�,1A. DIAGONAL 2-32 ZONA 1,40482888,NILDA MARITZA ARROYO RODRIGUEZ,BRENDA EDELMIRA SAGASTUME MARCOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0044-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CAT�LICO NUESTRA SE�ORA DE LA ESPERANZA,1A. AVENIDA 3-99 ZONA 2 SECTOR BARRIO LA REFORMA,50484070,EDGAR ANIBAL MENENDEZ VELASQUEZ,SUSETTE DOLORES LAM P�REZ DE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
